name,form
RIFADIN,VIAL
RIFAMPIN,Capsule
RIFAMPIN,VIAL
RILUTEK,Tablet
RILUZOLE,Tablet
RIMANTADINE HCL,Tablet
RIMSO-50,Solution
RINGWORM,Cream (g)
RINVOQ,Tablet ER 24H
RIOMET,Tablet
RIOMET,Solution
RISEDRONATE SODIUM,Tablet
RISEDRONATE SODIUM DR,TABLET DR
RISPERDAL,Tablet
RISPERDAL,Solution
RISPERDAL,Syringe
RISPERDAL CONSTA,VIAL
RISPERIDONE,Tablet
RISPERIDONE,Solution
RISPERIDONE,Syringe
RISPERIDONE ODT,TAB RAPDIS
RITALIN,Tablet
RITALIN,Chewable Tablet
RITALIN,Solution
RITALIN LA,CPBP 50-50
RITONAVIR,Tablet
RITUXAN,VIAL
RITUXAN HYCELA,VIAL
RIVASTIGMINE,Patch
RIVASTIGMINE,Capsule
RIVELSA,TBDSPK 3MO
RIXUBIS,VIAL
RIZATRIPTAN,Tablet
RIZATRIPTAN,TAB RAPDIS
ROBAFEN,Liquid
ROBAFEN DM,Liquid
ROBAFEN DM,SYRUP
ROBAFEN DM,Tablet
ROBAXIN,Tablet
ROBAXIN,VIAL
ROBINUL,Tablet
ROBINUL,Solution
ROBINUL,VIAL
ROBINUL,Syringe
ROBINUL FORTE,Tablet
ROBINUL FORTE,Solution
ROBINUL FORTE,VIAL
ROBINUL FORTE,Syringe
ROBITUSSIN COUGH & COLD CF,Liquid
ROCALTROL,Capsule
ROCALTROL,Solution
ROCALTROL,Ointment
ROCALTROL,AMPUL
ROCKLATAN,Drops
ROCURONIUM BROMIDE,VIAL
ROCURONIUM BROMIDE,Syringe
ROFLUMILAST,Tablet
ROGAINE,Tablet
ROGAINE,Solution
ROLVEDON,Syringe
ROMIDEPSIN,VIAL
ROPINIROLE ER,Tablet ER 24H
ROPINIROLE HCL,Tablet
ROPIVACAINE HCL,VIAL
ROPIVACAINE HCL,INFUS. BTL
ROPIVACAINE HCL,PLAST. BAG
ROPIVACAINE HCL,Syringe
ROSADAN,Gel
ROSADAN,Cream (g)
ROSADAN,KIT CL-CRM
ROSADAN,KIT CL-GEL
ROSULA,MED. PAD
ROSULA,CLEANSER
ROSUVASTATIN CALCIUM,Tablet
ROSUVASTATIN-EZETIMIBE,Tablet
ROSZET,Tablet
ROTARIX,Oral Suspension
ROTATEQ,Solution
ROWASA,TABLET DR
ROWASA,SUPP.RECT
ROWASA,ENEMA
ROWASA,ENEMA KIT
ROWEEPRA,Tablet
ROWEEPRA XR,Tablet ER 24H
ROXICODONE,Tablet
ROXICODONE,Capsule
ROXICODONE,Solution
ROXICODONE,ORAL CONC
ROXICODONE,Syringe
ROXYBOND,TABLET ORL
ROZEREM,Tablet
ROZLYTREK,Capsule
RUBRACA,Tablet
RUCONEST,VIAL
RUFINAMIDE,Tablet
RUFINAMIDE,Oral Suspension
RUKOBIA,Tablet ER 12H
RUXIENCE,VIAL
RYALTRIS,SPRAY/PUMP
RYANODEX,VIAL
RYBELSUS,Tablet
RYBREVANT,VIAL
RYCLORA,Solution
RYCONTUSS,Liquid
RYDAPT,Capsule
RYLAZE,VIAL
RYPLAZIM,VIAL
RYTARY,Capsule ER
RYTHMOL SR,Capsule ER 12H
RYVENT,Tablet
RYVENT,Liquid
S2 RACEPINEPHRINE,VIAL-NEB
SABRIL,POWD PACK
SABRIL,Tablet
SAFETUSSIN DM,Liquid
SAFYRAL,Tablet
SAIZEN,VIAL
SAIZEN-SAIZENPREP,CARTRIDGE
SAJAZIR,Syringe
SAL-PLANT,Gel
SALAGEN,Tablet
SALAGEN,Drops
SALICYLIC ACID,Shampoo
SALICYLIC ACID,Liquid
SALICYLIC ACID,LIQ-FILM
SALICYLIC ACID,Ointment
SALICYLIC ACID,Gel
SALICYLIC ACID,Lotion
SALICYLIC ACID,Cream (g)
SALICYLIC ACID,Foam
SALICYLIC ACID,Cream
SALICYLIC ACID,KIT CLCMER
SALICYLIC ACID,LOTION ER
SALICYLIC ACID ER,SOL-FILMER
SALIMEZ,Shampoo
SALIMEZ,Liquid
SALIMEZ,LIQ-FILM
SALIMEZ,Ointment
SALIMEZ,Gel
SALIMEZ,Lotion
SALIMEZ,Cream (g)
SALIMEZ,Foam
SALIMEZ,Cream
SALIMEZ,KIT CLCMER
SALIMEZ,LOTION ER
SALIMEZ FORTE,Cream (g)
SALINE ENEMA,ENEMA
SALONPAS,Patch
SALONPAS,SPRAY
SALONPAS DEEP RELIEVING,Gel
SALSALATE,Tablet
SALVAX,Shampoo
SALVAX,Liquid
SALVAX,LIQ-FILM
SALVAX,Ointment
SALVAX,Gel
SALVAX,Lotion
SALVAX,Cream (g)
SALVAX,Foam
SALVAX,Cream
SALVAX,KIT CLCMER
SALVAX,LOTION ER
SAMSCA,Tablet
SANCUSO,Patch 
SANDIMMUNE,Solution
SANDIMMUNE,Capsule
SANDIMMUNE,AMPUL
SANDOSTATIN,VIAL
SANDOSTATIN,Syringe
SANDOSTATIN,AMPUL
SANDOSTATIN LAR DEPOT,VIAL
SANTYL,Ointment
SAPHNELO,VIAL
SAPHRIS,Subligual Tab
SAPROPTERIN DIHYDROCHLORIDE,POWD PACK
SAPROPTERIN DIHYDROCHLORIDE,TABLET SOL
SARCLISA,VIAL
SARNA ORIGINAL,Lotion
SAVAYSA,Tablet
SAVELLA,Tablet
SAVELLA,TAB DS PK
SAXENDA,PEN INJCTR
SCALACORT,Lotion
SCALP RELIEF,Liquid
SCALP RELIEF,Solution
SCEMBLIX,Tablet
SCENESSE,IMPLANT
SCOPOLAMINE,PATCH TD 3
SCYTERA,Foam
SE-NATAL-19,Tablet
SEASONIQUE,TBDSPK 3MO
SECUADO,Patch
SECURA ANTIFUNGAL,Cream (g)
SEGLENTIS,Tablet
SEGLUROMET,Tablet
SELECT-OB + DHA,COMBO. PKG
SELEGILINE HCL,Tablet
SELEGILINE HCL,Capsule
SELENIUM SULFIDE,Shampoo
SELENIUM SULFIDE,Lotion
SELRX,Shampoo
SELRX,Lotion
SELZENTRY,Tablet
SEMGLEE (YFGN),INSULN PEN
SEMGLEE (YFGN),VIAL
SEMGLEE (YFGN) PEN,INSULN PEN
SEMGLEE (YFGN) PEN,VIAL
SEN-O-TAB,Tablet
SENEXON-S,Tablet
SENNA,Tablet
SENNA,SYRUP
SENNA,Capsule
SENNA PLUS,Tablet
SENNA PLUS,Capsule
SENNA-DOCUSATE SODIUM,Tablet
SENNA-S,Tablet
SENNOSIDES,Tablet
SENNOSIDES-DOCUSATE SODIUM,Tablet
SENOKOT,Tablet
SENOKOT-S,Tablet
SENSIPAR,Tablet
SERNIVO,SPRAY/PUMP
SEROQUEL,Tablet
SEROQUEL XR,Tablet ER 24H
SEROSTIM,VIAL
SERTRALINE HCL,Tablet
SERTRALINE HCL,Capsule
SERTRALINE HCL,ORAL CONC
SETLAKIN,TBDSPK 3MO
SEVELAMER CARBONATE,Tablet
SEVELAMER CARBONATE,POWD PACK
SEVELAMER HCL,Tablet
SEVENFACT,VIAL
SEVOFLURANE,Liquid
SEYSARA,Tablet
SF 5000 PLUS,Cream (g)
SFROWASA,TABLET DR
SFROWASA,SUPP.RECT
SFROWASA,ENEMA
SFROWASA,ENEMA KIT
SHAROBEL,Tablet
SHINGRIX,Kit
SIKLOS,Tablet
SILA III,Kit
SILACE,SYRUP
SILACE,Liquid
SILADRYL,Liquid
SILDENAFIL CITRATE,Tablet
SILDENAFIL CITRATE,Oral Suspension
SILDENAFIL CITRATE,VIAL
SILENOR,Capsule
SILENOR,Tablet
SILENOR,ORAL CONC
SILENOR,Cream (g)
SILIQ,Syringe
SILODOSIN,Capsule
SILTUSSIN SA,Liquid
SILVADENE,Cream (g)
SILVER NITRATE,Solution
SILVER SULFADIAZINE,Cream (g)
SIMBRINZA,Eye Dropper
SIMETHICONE,Chewable Tablet
SIMETHICONE,Capsule
SIMETHICONE,Eye Dropper
SIMLIYA,Tablet
SIMPESSE,TBDSPK 3MO
SIMPONI,PEN INJCTR
SIMPONI,Syringe
SIMPONI ARIA,VIAL
SIMULECT,VIAL
SIMVASTATIN,Tablet
SINEMET 10-100,Tablet
SINEMET 10-100,TAB RAPDIS
SINEMET 25-100,Tablet
SINEMET 25-100,TAB RAPDIS
SINGULAIR,Tablet
SINGULAIR,Chewable Tablet
SINGULAIR,GRAN PACK
SINUTROL PE,Tablet
SINUVA,IMPLANT
SIROLIMUS,Tablet
SIROLIMUS,Solution
SIRTURO,Tablet
SITAVIG,MA BUC TAB
SIVEXTRO,Tablet
SIVEXTRO,VIAL
SKIN TREATMENT,Lotion
SKIN TREATMENT,Cream (g)
SKYADERM-LP,Cream (g)
SKYADERM-LP,Kit
SKYLA,IUD
SKYRIZI,Syringe
SKYRIZI,VIAL
SKYRIZI (2 SYRINGES) KIT,SYRINGEKIT
SKYRIZI ON-BODY,WEAR INJCT
SKYRIZI PEN,PEN INJCTR
SKYSONA,PLAST. BAG
SKYTROFA,CARTRIDGE
SLOW RELEASE IRON,Tablet
SLYND,Tablet
SOAANZ,Tablet
SOD FERRIC GLUCONATE COMPLEX,VIAL
SOD SULF-POTASS SULF-MAG SULF,SOLN RECON
SODIUM ACETATE,VIAL
SODIUM BICARBONATE,Tablet
SODIUM BICARBONATE,VIAL
SODIUM BICARBONATE,Syringe
SODIUM CHLORIDE,TABLET SOL
SODIUM CHLORIDE,VIAL-NEB
SODIUM CHLORIDE,Drops
SODIUM CHLORIDE,IRRIG SOLN
SODIUM CHLORIDE,VIAL
SODIUM CHLORIDE,Ointment
SODIUM CHLORIDE,IV SOLN
SODIUM CHLORIDE,Syringe
SODIUM CHLORIDE,PGGYBK PRT
SODIUM CHLORIDE,Solution
SODIUM CHLORIDE,PGY VL PRT
SODIUM CHLORIDE,CARTRIDGE
SODIUM CITRATE-CITRIC ACID,Solution
SODIUM DIURIL,VIAL
SODIUM EDECRIN,VIAL
SODIUM FLUORIDE,PASTE (ML)
SODIUM FLUORIDE,Gel
SODIUM FLUORIDE,Solution
SODIUM FLUORIDE,Drops
SODIUM FLUORIDE,Chewable Tablet
SODIUM FLUORIDE,Cream (g)
SODIUM FLUORIDE 5000 DRY MOUTH,PASTE (ML)
SODIUM FLUORIDE 5000 DRY MOUTH,Gel
SODIUM FLUORIDE 5000 DRY MOUTH,Solution
SODIUM FLUORIDE 5000 DRY MOUTH,Drops
SODIUM FLUORIDE 5000 DRY MOUTH,Chewable Tablet
SODIUM FLUORIDE 5000 DRY MOUTH,Cream (g)
SODIUM FLUORIDE 5000 PLUS,Cream (g)
SODIUM FLUORIDE ENAMEL PROTECT,PASTE (ML)
SODIUM FLUORIDE SENSITIVE,PASTE (ML)
SODIUM NITROPRUSSIDE,VIAL
SODIUM OXYBATE,Solution
SODIUM PHENYLBUTYRATE,Tablet
SODIUM PHENYLBUTYRATE,Powder
SODIUM PHOSPHATE,VIAL
SODIUM POLYSTYRENE SULFONATE,Powder
SODIUM POLYSTYRENE SULFONATE,Oral Suspension
SODIUM SULFACETAMIDE,CLEANSER
SODIUM SULFACETAMIDE,Shampoo
SODIUM SULFACETAMIDE,CLNSR GEL
SODIUM SULFACETAMIDE-SULFUR,CLEANSER
SODIUM SULFACETAMIDE-SULFUR,SUSPENSION
SODIUM SULFACETAMIDE-SULFUR,Lotion
SODIUM SULFACETAMIDE-SULFUR,Cream (g)
SODIUM SULFACETAMIDE-SULFUR,MED. PAD
SODIUM TETRADECYL SULFATE,VIAL
SODIUM THIOSULFATE,VIAL
SODIUM THIOSULFATE-WATER,VIAL
SODIUM-POTASSIUM-PHOSPHORUS,POWD PACK
SOFOSBUVIR-VELPATASVIR,Tablet
SOLARCAINE COOL ALOE,SPRAY
SOLIFENACIN SUCCINATE,Tablet
SOLIQUA 100-33,INSULN PEN
SOLIRIS,VIAL
SOLODYN,Tablet ER 24H
SOLOSEC,GRANDR PKT
SOLTAMOX,Solution
SOLU-CORTEF,VIAL
SOLU-MEDROL,VIAL
SOLUPAK,KT OINT SP
SOLUVITA-E,Capsule
SOLUVITA-E,Tablet
SOLUVITA-E,Cream (g)
SOLUVITA-E,Drops
SOLUVITA-E,OIL
SOLUVITA-E,Ointment
SOMA,Tablet
SOMATULINE DEPOT,Syringe
SOMAVERT,VIAL
SOOLANTRA,Tablet
SOOLANTRA,Cream (g)
SOOLANTRA,Lotion
SORAFENIB,Tablet
SORBITOL,Solution
SORBITOL,IRRIG SOLN
SORBITOL,Powder
SORBUGEN NR,Liquid
SORILUX,Cream (g)
SORILUX,Ointment
SORILUX,Solution
SORILUX,Foam
SORINE,Tablet
SOTALOL,Tablet
SOTALOL AF,Tablet
SOTALOL HCL,VIAL
SOTRADECOL,VIAL
SOTYKTU,Tablet
SOTYLIZE,Solution
SOVALDI,Tablet
SOVALDI,PELET PACK
SPEVIGO,VIAL
SPINOSAD,SUSPENSION
SPINRAZA,VIAL
SPIRIVA HANDIHALER,CAP W/DEV
SPIRIVA RESPIMAT,MIST INHAL
SPIRONOLACTONE,Tablet
SPIRONOLACTONE-HCTZ,Tablet
SPONIX ANTI-FUNGAL,Solution
SPORANOX,Capsule
SPORANOX,Solution
SPORTSCREME,Cream (g)
SPRAVATO,SPRAY
SPRINTEC,Tablet
SPRITAM,TAB SUSP
SPRIX,Tablet
SPRIX,Drops
SPRIX,VIAL
SPRIX,CARTRIDGE
SPRIX,SPRAY
SPRIX,Syringe
SPRYCEL,Tablet
SPS,Oral Suspension
SPS,ENEMA
SRONYX,Tablet
SSD,Cream (g)
SSKI,Solution
STALEVO 100,Tablet
STALEVO 125,Tablet
STALEVO 150,Tablet
STALEVO 200,Tablet
STALEVO 50,Tablet
STALEVO 75,Tablet
STAMARIL,VIAL
STAVUDINE,Capsule
STAY AWAKE,Tablet
STEGLATRO,Tablet
STEGLUJAN,Tablet
STELARA,Syringe
STELARA,VIAL
STENDRA,Tablet
STERILE EYE DROPS,Drops
STIMUFEND,Syringe
STIMULANT LAXATIVE PLUS,Tablet
STIOLTO RESPIMAT 10 spray,MIST INHAL
STIOLTO RESPIMAT 28 spray,MIST INHAL
STIOLTO RESPIMAT 60 spray,MIST INHAL
STIVARGA,Tablet
STOMACH RELIEF,Chewable Tablet
STOMACH RELIEF,Oral Suspension
STOMACH RELIEF,Tablet
STOMACH RELIEF ORIGINAL,Oral Suspension
STOOL SOFTENER,Capsule
STOOL SOFTENER,Tablet
STOOL SOFTENER,Liquid
STOOL SOFTENER,SYRUP
STOOL SOFTENER-LAXATIVE,Tablet
STOOL SOFTENER-STIMULANT LAX,Tablet
STOOL SOFTENER-STIMULANT LAX,Capsule
STOP SMOKING AID,LOZENGE
STOP SMOKING AID,LOZNG MINI
STRATTERA,Capsule
STRENSIQ,VIAL
STREPTOMYCIN SULFATE,VIAL
STRIBILD,Tablet
STRIVERDI RESPIMAT,MIST INHAL
STROMECTOL,Tablet
STROMECTOL,Cream (g)
STROMECTOL,Lotion
STRONG IODINE,Solution
STYE,Ointment
STYE,Drops
SUBLOCADE,SOLER SYR
SUBOXONE,FILM
SUBOXONE,Subligual Tab
SUBSYS,SPRAY
SUBVENITE,Tablet
SUCCINYLCHOLINE CHLORIDE,VIAL
SUCCINYLCHOLINE CHLORIDE,Syringe
SUCCINYLCHOLINE CHLORIDE-NACL,Syringe
SUCCINYLCHOLINE CHLORIDE-NACL,VIAL
SUCRAID,Solution
SUCRALFATE,Tablet
SUCRALFATE,Oral Suspension
SUDAFED,Tablet
SUDAFED 12 HOUR,Tablet
SUDAFED PE,Drops
SUDAFED PE,Tablet
SUDAFED PE,VIAL
SUDOGEST,Tablet
SULAR,Tablet ER 24H
SULCONAZOLE NITRATE,Solution
SULCONAZOLE NITRATE,Cream (g)
SULFACETAMIDE SODIUM,Drops
SULFACETAMIDE SODIUM,SUSPENSION
SULFACETAMIDE SODIUM,Ointment
SULFACETAMIDE-PREDNISOLONE,Drops
SULFACLEANSE 8-4,CLEANSER
SULFACLEANSE 8-4,SUSPENSION
SULFACLEANSE 8-4,Lotion
SULFACLEANSE 8-4,Cream (g)
SULFACLEANSE 8-4,MED. PAD
SULFADIAZINE,Tablet
SULFAMETHOXAZOLE-TRIMETHOPRIM,Tablet
SULFAMETHOXAZOLE-TRIMETHOPRIM,Oral Suspension
SULFAMETHOXAZOLE-TRIMETHOPRIM,VIAL
SULFASALAZINE,Tablet
SULFASALAZINE DR,TABLET DR
SULFATRIM,Oral Suspension
SULINDAC,Tablet
SUMADAN,Kit
SUMADAN,CLEANSER
SUMATRIPTAN,SPRAY
SUMATRIPTAN SUCC-NAPROXEN SOD,Tablet
SUMATRIPTAN SUCCINATE,Tablet
SUMATRIPTAN SUCCINATE,PEN INJCTR
SUMATRIPTAN SUCCINATE,VIAL
SUMATRIPTAN SUCCINATE,CARTRIDGE
SUMATRIPTAN SUCCINATE,Syringe
SUMAXIN,CLEANSER
SUMAXIN,SUSPENSION
SUMAXIN,Lotion
SUMAXIN,Cream (g)
SUMAXIN,MED. PAD
SUMAXIN TS,CLEANSER
SUMAXIN TS,SUSPENSION
SUMAXIN TS,Lotion
SUMAXIN TS,Cream (g)
SUMAXIN TS,MED. PAD
SUNBURNT PLUS PAIN RELIEF,GEL (ML)
SUNITINIB MALATE,Capsule
SUNLENCA,Tablet
SUNLENCA,VIAL
SUNOSI,Tablet
SUPARTZ FX,Syringe
SUPPRELIN LA,Kit
SUPRANE,Liquid
SUPRAX,Oral Suspension
SUPRAX,Chewable Tablet
SUPRAX,Capsule
SUPREP,SOLN RECON
SURFAK,Capsule
SURVANTA,VIAL
SUSTIVA,Tablet
SUSTIVA,Capsule
SUSTOL,LIQ ER SYR
SUSVIMO,VIAL
SUTAB,Tablet
SUTENT,Capsule
SYEDA,Tablet
SYLVANT,VIAL
SYMAX,Subligual Tab
SYMAX,Tablet
SYMAX,TAB RAPDIS
SYMAX,Drops
SYMAX,ELIXIR
SYMAX,VIAL
SYMAX DUOTAB,TAB MPHASE
SYMAX-SL,Subligual Tab
SYMAX-SL,Tablet
SYMAX-SL,TAB RAPDIS
SYMAX-SL,Drops
SYMAX-SL,ELIXIR
SYMAX-SL,VIAL
SYMAX-SR,Tablet ER 12H
SYMBICORT,HFA AER AD
SYMBYAX,Capsule
SYMDEKO,TABLET SEQ
SYMFI,Tablet
SYMFI LO,Tablet
SYMJEPI,Syringe
SYMLINPEN 120,PEN INJCTR
SYMLINPEN 60,PEN INJCTR
SYMPAZAN,FILM
SYMPROIC,Tablet
SYMTUZA,Tablet
SYNAGIS,VIAL
SYNALAR,CMB ONT CR
SYNALAR,Cream (g)
SYNALAR,Ointment
SYNALAR,Solution
SYNALAR TS,Kit
SYNAREL,SPRAY
SYNDROS,Solution
SYNJARDY,Tablet
SYNJARDY XR,TAB BP 24H
SYNOJOYNT,Syringe
SYNOVACIN,Capsule
SYNOVACIN,Tablet
SYNRIBO,VIAL
SYNTHROID,Tablet
SYNTHROID,VIAL
SYNVISC,Syringe
SYNVISC-ONE,Syringe
SYPRINE,Capsule
T-PLUS,Shampoo
T-SAL,Shampoo
TABLOID,Tablet
TABRECTA,Tablet
TACLONEX,SUSPENSION
TACROLIMUS,Ointment
TACROLIMUS,Capsule
TACTINAL,Tablet
TACTINAL,Liquid
TACTINAL,Solution
TACTINAL,SUPP.RECT
TACTINAL,Oral Suspension
TACTINAL,Capsule
TACTINAL,Chewable Tablet
TACTINAL,VIAL
TACTINAL,ELIXIR
TACTINAL,TAB RAPDIS
TACTINAL,PIGGYBACK
TADALAFIL,Tablet
TAFINLAR,Capsule
TAFLUPROST,DROPERETTE
TAGAMET HB,Tablet
TAGAMET HB,Solution
TAGRISSO,Tablet
TAKE ACTION,Tablet
TAKHZYRO,VIAL
TAKHZYRO,Syringe
TALICIA,CAP IR DR
TALTZ AUTOINJECTOR,AUTO INJCT
TALTZ AUTOINJECTOR (2 PACK),AUTO INJCT
TALTZ AUTOINJECTOR (3 PACK),AUTO INJCT
TALTZ SYRINGE,Syringe
TALZENNA,Capsule
TAMIFLU,Capsule
TAMIFLU,Oral Suspension
TAMOXIFEN CITRATE,Tablet
TAMSULOSIN HCL,Capsule
TANDEM DUAL ACTION,Capsule
TAPERDEX,TAB DS PK
TARCEVA,Tablet
TARGADOX,Capsule
TARGADOX,Tablet
TARGADOX,TABLET DR
TARGADOX,VIAL
TARGRETIN,Capsule
TARGRETIN,Gel
TARINA 24 FE,Tablet
TARINA FE,Tablet
TARINA FE 1-20 EQ,Tablet
TARON-C DHA,Capsule
TARPEYO,CAPSULE DR
TARSUM PROFESSIONAL,Shampoo
TASIGNA,Capsule
TASIMELTEON,Capsule
TASMAR,Tablet
TASOPROL,Kit
TAVABOROLE,SOL W/APPL
TAVALISSE,Tablet
TAVNEOS,Capsule
TAYSOFY,Capsule
TAYTULLA,Capsule
TAZAROTENE,Cream (g)
TAZAROTENE,Gel
TAZAROTENE,Foam
TAZICEF,VIAL
TAZICEF,VIAL PORT
TAZORAC,Cream (g)
TAZORAC,Gel
TAZTIA XT,CAP SA 24H
TAZVERIK,Tablet
TDVAX,VIAL
TECARTUS,PLAST. BAG
TECENTRIQ,VIAL
TECFIDERA,CAPSULE DR
TECVAYLI,VIAL
TEFLARO,VIAL
TEGRETOL,Tablet
TEGRETOL,Chewable Tablet
TEGRETOL,Oral Suspension
TEGRETOL XR,Tablet ER 12H
TEGRETOL XR,CPMP 12HR
TEGSEDI,Syringe
TEKTURNA,Tablet
TEKTURNA HCT,Tablet
TELMISARTAN,Tablet
TELMISARTAN-AMLODIPINE,Tablet
TELMISARTAN-HYDROCHLOROTHIAZID,Tablet
TEMAZEPAM,Capsule
TEMIXYS,Tablet
TEMODAR,Capsule
TEMOVATE,Ointment
TEMOVATE,Cream (g)
TEMOVATE,Solution
TEMOVATE,Shampoo
TEMOVATE,Foam
TEMOVATE,Gel
TEMOVATE,Lotion
TEMOVATE,SPRAY
TEMOZOLOMIDE,Capsule
TEMSIROLIMUS,VIAL
TENCON,Tablet
TENCON,Capsule
TENIPOSIDE,AMPUL
TENIVAC,Syringe
TENIVAC,VIAL
TENOFOVIR DISOPROXIL FUMARATE,Tablet
TENORETIC 100,Tablet
TENORETIC 50,Tablet
TENORMIN,Tablet
TEPADINA,VIAL
TEPEZZA,VIAL
TEPMETKO,Tablet
TERAZOSIN HCL,Capsule
TERBINAFINE,Cream (g)
TERBINAFINE HCL,Tablet
TERBUTALINE SULFATE,Tablet
TERBUTALINE SULFATE,VIAL
TERCONAZOLE,CREAM/APPL
TERCONAZOLE,SUPP.VAG
TERIPARATIDE,PEN INJCTR
TERSI FOAM,Foam
TESTIM,GEL MD PMP
TESTIM,Gel
TESTIM,SOL MD PMP
TESTIM,GEL PACKET
TESTIM,PELLET(EA)
TESTOPEL,PELLET(EA)
TESTOSTERONE,GEL MD PMP
TESTOSTERONE,Gel
TESTOSTERONE,SOL MD PMP
TESTOSTERONE,GEL PACKET
TESTOSTERONE,PELLET(EA)
TESTOSTERONE CYPIONATE,VIAL
TESTOSTERONE ENANTHATE,VIAL
TETRABENAZINE,Tablet
TETRACAINE HCL,Drops
TETRACAINE HCL,AMPUL
TETRACAINE HCL,VIAL
TETRACYCLINE HCL,Capsule
TETRAHYDROZOLINE HCL,Drops
TEXACORT,Solution
TEZSPIRE,Syringe
THALITONE,Tablet
THALOMID,Capsule
THAM,IV SOLN
THEO-24,Capsule ER 24H
THEOPHYLLINE,Tablet ER 24H
THEOPHYLLINE,Solution
THEOPHYLLINE,ELIXIR
THEOPHYLLINE ER,Tablet ER 12H
THEOPHYLLINE IN 5% DEXTROSE,IV SOLN
THIAMINE HCL,Tablet
THIAMINE HCL,VIAL
THIOLA,Tablet
THIOLA EC,TABLET DR
THIORIDAZINE HCL,Tablet
THIOTEPA,VIAL
THIOTHIXENE,Capsule
THRIVITE 19,Tablet
THRIVITE RX,Tablet
THROAT SPRAY,SPRAY
THROMBATE III,VIAL
THROMBI-GEL,MED. PAD
THROMBI-PAD,MED. PAD
THYMOGLOBULIN,VIAL
THYQUIDITY,Solution
THYROGEN,VIAL
TIADYLT ER,CAP SA 24H
TIAGABINE HCL,Tablet
TIAZAC,CAP SA 24H
TIBSOVO,Tablet
TICOVAC,Syringe
TIGAN,Capsule
TIGECYCLINE,VIAL
TIGLUTIK,Oral Suspension
TIKOSYN,Capsule
TILIA FE,Tablet
TIMOLOL MALEATE,Drops
TIMOLOL MALEATE,SOL-GEL
TIMOLOL MALEATE,DROP DAILY
TIMOLOL MALEATE,DROPERETTE
TIMOLOL MALEATE,Tablet
TIMOPTIC,Drops
TIMOPTIC OCUDOSE,Drops
TIMOPTIC OCUDOSE,SOL-GEL
TIMOPTIC OCUDOSE,DROP DAILY
TIMOPTIC OCUDOSE,DROPERETTE
TIMOPTIC OCUDOSE,Tablet
TIMOPTIC-XE,Drops
TIMOPTIC-XE,SOL-GEL
TIMOPTIC-XE,DROP DAILY
TIMOPTIC-XE,DROPERETTE
TIMOPTIC-XE,Tablet
TINACTIN,Powder
TINACTIN,Cream (g)
TINACTIN,AERO POWD
TINIDAZOLE,Tablet
TIOCONAZOLE 1,OIN/PF APP
TIOCONAZOLE-1,OIN/PF APP
TIOPRONIN,Tablet
TIROSINT,Capsule
TIROSINT-SOL,Solution
TISSUEBLUE,Syringe
TIVDAK,VIAL
TIVICAY,Tablet
TIVICAY PD,TAB SUSP
TIVORBEX,Capsule
TIVORBEX,SUPP.RECT
TIVORBEX,VIAL
TIZANIDINE HCL,Tablet
TIZANIDINE HCL,Capsule
TNKASE,VIAL
TOBI,Drops
TOBI,AMPUL-NEB
TOBI PODHALER,CAP W/DEV
TOBRADEX,Ointment
TOBRADEX,Eye Dropper
TOBRADEX ST,Eye Dropper
TOBRAMYCIN,Drops
TOBRAMYCIN,AMPUL-NEB
TOBRAMYCIN SULFATE,VIAL
TOBRAMYCIN-DEXAMETHASONE,Eye Dropper
TOBREX,Ointment
TOBREX,Drops
TOLAK,Cream (g)
TOLCAPONE,Tablet
TOLNAFTATE,Powder
TOLNAFTATE,Cream (g)
TOLNAFTATE,AERO POWD
TOLSURA,CAP SD DSP
TOLTERODINE TARTRATE,Tablet
TOLTERODINE TARTRATE ER,Capsule ER 24H
TOLVAPTAN,Tablet
TOPAMAX,Tablet
TOPAMAX,CAP SPRINK
TOPICORT,Gel
TOPICORT,Cream (g)
TOPICORT,Ointment
TOPICORT,SPRAY
TOPIRAMATE,Tablet
TOPIRAMATE,CAP SPRINK
TOPIRAMATE ER,CAP SPR 24
TOPIRAMATE ER,Capsule ER 24H
TOPOSAR,VIAL
TOPOTECAN HCL,VIAL
TOPROL XL,Tablet ER 24H
TOREMIFENE CITRATE,Tablet
TORISEL,VIAL
TORSEMIDE,Tablet
TOSYMRA,SPRAY
TOTAL ALLERGY,Capsule
TOTAL ALLERGY,Tablet
TOTECT,VIAL
TOUJEO MAX SOLOSTAR,INSULN PEN
TOUJEO SOLOSTAR,INSULN PEN
TOVET EMOLLIENT,Foam
TOVET KIT,COMBO. PKG
TOVIAZ,Tablet ER 24H
TOXICOLOGY SALIVA COLLECTION,Kit
TPOXX (NATIONAL STOCKPILE),Capsule
TPOXX (NATIONAL STOCKPILE),VIAL
TRACLEER,Tablet
TRADJENTA,Tablet
TRAMADOL HCL,Tablet
TRAMADOL HCL,Solution
TRAMADOL HCL ER,Tablet ER 24H
TRAMADOL HCL ER,TBMP 24HR
TRAMADOL HCL ER,CPBP 25-75
TRAMADOL HCL ER,CPBP 17-83
TRAMADOL HCL-ACETAMINOPHEN,Tablet
TRANDOLAPRIL,Tablet
TRANDOLAPRIL-VERAPAMIL ER,TAB BP 24H
TRANEXAMIC ACID,Tablet
TRANEXAMIC ACID,VIAL
TRANEXAMIC ACID,AMPUL
TRANEXAMIC ACID-NACL,PIGGYBACK
